timestamp_ms,left_brightness,right_brightness
81773,174,174
81790,174,169
81807,170,159
81824,161,161
81841,142,139
81857,137,133
81874,132,129
81891,160,156
81908,152,155
81924,147,149
81940,129,119
81957,118,106
81973,163,165
81990,147,143
82006,147,143
82022,110,99
82039,129,115
82056,134,133
82072,134,125
82089,130,123
82106,128,126
82122,121,121
82139,121,123
82156,118,118
82173,118,119
82189,170,158
82207,158,150
82223,173,171
82240,150,142
82257,167,148
82274,145,140
82290,154,155
82308,161,153
82325,131,117
82342,172,167
82359,174,171
82376,174,174
82393,173,160
82410,174,163
82427,160,153
82444,149,122
82461,148,140
82478,125,136
82494,118,121
82511,132,125
82528,131,111
82544,130,134
82561,134,116
82578,103,95
82594,135,139
82611,90,84
82628,165,165
82646,142,138
82663,146,148
82679,121,123
82696,103,99
82713,107,107
82729,109,123
82746,104,109
82764,92,93
82780,145,151
82796,115,136
82813,146,149
82830,156,159
82846,171,165
82862,174,149
82880,159,151
82896,136,134
82913,103,123
82930,169,173
82946,174,174
82963,171,171
82980,174,174
82996,167,166
83012,171,173
83029,174,174
83046,156,150
83062,171,171
83078,143,153
83095,141,130
83112,159,159
83128,165,162
83145,141,133
83162,163,146
83180,171,171
83198,160,158
83214,145,130
83231,169,170
83248,170,174
83264,174,166
83281,174,174
83297,164,168
83314,173,164
83331,145,158
83348,164,167
83365,132,141
83382,162,165
83399,161,157
83416,173,173
83433,174,174
83450,173,169
83468,174,171
83485,174,174
83502,174,174
83518,174,174
83534,163,155
83552,152,130
83568,136,130
83584,159,158
83600,147,153
83618,172,163
83635,140,145
83651,160,158
83668,145,143
83684,148,144
83700,174,172
83717,160,155
83734,167,169
83751,160,166
83768,162,160
83784,171,172
83801,172,157
83818,158,150
83835,157,161
83851,165,150
83867,150,151
83885,154,149
83901,172,163
83918,173,162
83935,171,152
83952,165,158
83969,153,146
83987,162,154
84003,157,149
84019,162,162
84036,173,162
84053,147,150
84069,137,152
84086,150,136
84103,150,143
84120,171,159
84137,161,151
84153,160,154
84170,163,163
84187,162,168
84203,137,129
84219,141,155
84236,171,173
84252,174,172
84268,152,157
84285,146,149
84302,145,148
84319,142,147
84335,142,147
84352,131,147
84368,171,169
84385,161,154
84402,172,170
84418,167,133
84434,173,169
84451,149,148
84468,149,148
84485,146,162
84501,170,172
84518,154,152
84534,149,152
84551,172,168
84567,173,174
84584,173,174
84601,174,173
84618,173,166
84634,165,173
84651,163,169
84668,165,172
84684,131,127
84701,132,123
84718,156,139
84735,162,162
84752,163,166
84769,170,158
84786,153,151
84803,151,149
84819,133,139
84836,157,162
84853,163,170
84871,166,164
84887,169,173
84904,174,174
84920,170,174
84938,174,174
84955,163,151
84971,168,164
84988,169,166
85005,166,141
85022,147,144
85039,143,147
85056,147,135
85072,146,139
85090,174,174
85106,174,173
85123,164,159
85140,161,149
85158,158,153
85175,156,155
85191,159,173
85208,159,173
85224,167,163
85241,164,152
85259,155,144
85275,153,152
85292,162,159
85309,173,173
85325,167,154
85341,160,153
85358,149,152
85375,122,115
85392,124,125
85408,124,116
85425,124,126
85441,125,138
85458,116,120
85474,118,123
85491,136,133
85508,118,132
85524,158,172
85541,128,126
85559,133,128
85576,137,147
85592,130,145
85610,117,122
85627,152,144
85644,150,150
85661,141,158
85678,157,161
85694,150,140
85711,137,131
85729,151,141
85746,158,158
85763,138,149
85779,171,148
85795,154,158
85812,129,122
85828,144,134
85844,149,144
85861,130,114
85879,113,115
85896,120,108
85912,122,121
85931,126,121
85947,112,107
85965,103,92
85982,91,91
85999,103,105
86016,99,97
86033,97,95
86049,114,96
86067,114,96
86084,120,113
86101,106,105
86118,105,102
86135,99,115
86152,107,110
86168,94,121
86185,108,118
86203,116,98
86220,118,113
86236,111,120
86252,107,98
86270,133,129
86286,104,108
86302,103,90
86320,102,104
86336,88,88
86353,93,97
86369,111,126
86387,174,169
86404,169,167
86421,155,154
86438,155,154
86455,140,137
86472,127,123
86489,105,93
86506,104,106
86522,105,102
86539,100,96
86556,100,96
86573,110,106
86590,158,155
86607,173,169
86624,166,159
86641,157,160
86658,141,139
86675,151,151
86692,114,98
86709,155,156
86726,154,155
86742,153,150
86759,147,149
86776,138,137
86793,135,132
86809,135,132
86826,134,143
86844,147,140
86861,151,148
86878,153,150
86895,142,142
86912,152,154
86928,152,154
86945,145,146
86962,158,169
86978,158,163
86995,166,156
87012,151,145
87029,158,155
87046,153,153
87062,135,135
87079,164,159
87096,151,161
87112,146,144
87129,157,158
87146,146,141
87163,142,143
87179,157,158
87196,170,164
87213,107,110
87230,159,158
87246,151,148
87263,126,138
87280,162,164
87297,162,164
87314,139,139
87331,149,143
87348,165,154
87364,170,163
87380,156,164
87397,149,159
87413,156,162
87430,159,163
87446,158,167
87463,155,154
87480,145,138
87496,169,165
87513,165,171
87530,143,149
87546,163,168
87563,164,164
87580,161,170
87597,156,156
87614,165,170
87632,162,172
87649,158,173
87666,163,170
87682,162,163
87700,173,171
87717,143,137
87733,146,148
87751,154,144
87767,165,172
87784,142,165
87801,132,174
87819,159,158
87836,152,136
87852,113,125
87869,126,109
87885,130,147
87901,130,150
87919,150,119
87935,122,124
87951,137,146
87968,138,124
87985,142,143
88002,131,124
88019,130,132
88036,130,132
88053,137,138
88070,122,130
88087,153,144
88104,143,140
88121,135,143
88138,149,153
88155,133,133
88172,132,143
88190,124,125
88206,122,116
88222,109,111
88240,98,95
88257,93,81
88274,106,98
88290,106,107
88307,141,151
88323,103,105
88341,119,116
88358,120,125
88375,108,108
88392,119,109
88408,119,109
88425,169,174
88441,155,174
88459,164,168
88475,148,152
88492,150,156
88508,146,143
88525,159,172
88542,153,162
88559,151,167
88577,151,125
88594,131,128
88610,120,137
88627,137,167
88644,134,151
88661,107,116
88678,108,103
88695,84,89
88711,85,98
88728,101,96
88745,96,95
88761,98,92
88778,89,93
88794,81,91
88811,83,89
88828,82,94
88844,108,101
88861,110,102
88878,118,115
88894,118,104
88910,106,110
88928,119,110
88944,114,112
88961,115,122
88977,109,124
88995,106,100
89012,89,96
89029,99,113
89045,96,105
89062,100,100
89080,77,103
89097,84,79
89114,69,74
89130,69,87
89148,80,86
89164,72,86
89180,67,82
89197,77,80
89214,86,81
89231,78,93
89248,72,81
89266,105,110
89283,138,133
89301,110,110
89317,108,114
89334,112,109
89350,110,98
89368,105,96
89385,103,100
89401,105,103
89418,101,98
89434,99,95
89451,102,100
89467,100,101
89484,91,104
89500,103,102
89516,105,99
89534,98,105
89550,119,131
89568,113,117
89585,127,114
89601,111,119
89619,102,116
89635,130,122
89651,133,136
89668,138,144
89685,142,139
89702,148,136
89719,138,147
89736,151,155
89753,154,152
89771,150,155
89788,147,149
89805,158,149
89822,145,138
89838,150,144
89854,148,144
89872,137,133
89889,156,145
89905,121,129
89922,134,109
89939,122,112
89956,116,114
89973,102,126
89990,98,106
90008,98,106
90024,92,94
90041,99,89
90059,92,82
90075,112,113
90092,100,81
90108,97,98
90126,111,118
90142,163,155
90158,140,148
90175,130,140
90192,134,134
90208,120,122
90225,153,143
90242,166,168
90258,129,148
90275,144,140
90293,126,144
90309,102,132
90325,111,129
90342,154,163
90359,164,166
90377,163,159
90394,159,159
90411,161,162
90428,159,166
90445,168,170
90462,174,172
90478,174,173
90495,174,171
90512,167,167
90528,167,162
90546,158,161
90562,170,154
90578,138,143
90595,135,139
90611,130,141
90627,114,131
90644,125,120
90660,143,141
90677,156,145
90694,139,140
90711,151,160
90727,156,155
90745,133,139
90762,138,136
90779,145,152
90796,172,172
90812,168,171
90829,169,159
90846,143,157
90864,157,138
90881,139,125
90897,148,134
90914,145,130
90931,111,102
90949,114,100
90966,130,122
90982,122,134
90999,131,129
91016,138,126
91032,134,123
91048,132,131
91066,125,132
91083,130,137
91099,128,142
91116,140,141
91132,127,133
91148,132,127
91165,111,119
91182,124,118
91199,89,96
91216,168,167
91232,97,119
91249,95,97
91266,168,166
91283,92,97
91300,143,111
91318,132,136
91335,111,139
91351,111,132
91367,164,171
91384,122,125
91401,114,120
91418,169,169
91435,173,174
91451,174,170
91468,174,173
91484,167,170
91501,165,162
91518,164,163
91535,169,156
91552,86,103
91568,66,76
91584,73,100
91602,70,96
91619,85,111
91635,110,124
91652,127,126
91668,114,107
91685,114,147
91702,110,113
91719,111,113
91735,141,156
91752,155,130
91769,139,171
91786,166,152
91803,162,120
91821,156,151
91838,137,172
91854,119,143
91871,109,111
91889,88,88
91905,88,78
91921,102,77
91939,107,98
91956,149,137
91972,149,146
91988,137,127
92004,139,136
92021,107,120
92037,103,113
92054,128,124
92071,119,135
92087,114,115
92104,109,126
92120,103,123
92136,99,103
92153,145,149
92169,91,91
92185,84,72
92203,84,89
92219,72,100
92235,65,70
92252,71,70
92268,100,99
92285,90,84
92302,91,88
92319,95,96
92336,95,96
92353,86,94
92370,141,142
92386,152,148
92402,154,161
92420,122,120
92436,107,118
92452,94,102
92469,95,95
92485,168,168
92502,163,158
92518,165,143
92535,127,133
92551,111,138
92567,131,135
92584,107,113
92600,111,127
92616,99,112
92634,91,109
92650,94,98
92668,107,91
92684,107,133
92700,118,161
92717,145,151
92734,94,109
92750,92,117
92767,88,92
92784,87,76
92800,70,69
92818,66,77
92835,73,69
92851,72,60
92868,78,61
92885,76,70
92902,106,113
92918,119,134
92936,116,116
92952,111,120
92969,107,112
92986,113,114
93003,126,111
93019,108,112
93037,105,115
93053,102,116
93069,111,112
93086,116,117
93102,127,113
93118,120,102
93135,101,102
93152,121,122
93168,119,110
93185,113,121
93202,114,103
93219,107,107
93235,116,118
93252,118,112
93268,118,125
93285,116,119
93301,127,126
93319,115,122
93336,141,122
93352,132,118
93368,109,98
93386,117,102
93403,101,93
93419,117,104
93435,116,105
93453,114,104
93469,118,107
93486,101,80
93502,103,111
93519,109,115
93536,122,92
93552,126,108
93569,126,108
93586,133,122
93602,121,104
93620,98,115
93636,107,123
93653,160,152
93671,145,164
93687,158,154
93704,168,171
93721,171,171
93737,164,172
93755,156,152
93771,174,165
93787,172,162
93804,152,137
93821,142,137
93838,127,133
93855,142,115
93872,140,151
93888,129,158
93906,138,150
93922,153,133
93939,143,139
93956,148,120
93973,145,135
93989,137,142
94006,141,134
94023,150,132
94040,125,123
94056,109,110
94073,120,116
94089,147,154
94108,133,137
94124,116,109
94141,90,100
94157,121,99
94174,116,118
94191,129,113
94208,110,105
94225,114,101
94242,103,111
94258,109,105
94275,115,101
94291,129,93
94307,129,93
94323,115,105
94340,102,107
94358,106,115
94375,109,120
94391,99,94
94408,127,86
94426,102,94
94442,98,105
94458,110,107
94475,100,93
94492,93,92
94508,104,98
94525,102,123
94541,137,136
94557,137,136
94574,116,95
94591,106,104
94607,110,99
94624,130,158
94640,165,168
94656,160,160
94673,141,167
94690,152,162
94706,151,148
94724,147,155
94740,163,156
94757,171,166
94775,134,140
94791,158,150
94807,158,150
94825,170,163
94841,157,143
94857,171,171
94874,173,160
94891,159,160
94908,172,161
94925,164,168
94942,169,174
94959,173,173
94976,160,156
94993,161,159
95010,174,170
95028,166,160
95044,174,170
95061,147,132
95077,122,144
95094,117,128
95111,90,122
95127,124,112
95144,88,112
95161,106,109
95178,114,102
95194,108,109
95210,109,114
95227,100,103
95244,96,108
95261,161,154
95278,146,158
95295,150,157
95312,152,174
95328,140,156
95345,127,139
95362,141,128
95378,136,137
95395,133,134
95412,128,130
95429,137,120
95445,118,118
95462,120,114
95479,112,119
95495,119,107
95512,124,106
95529,121,102
95546,106,106
95562,105,89
95579,108,95
95596,123,130
95612,113,109
95629,107,106
95647,110,102
95664,111,96
95680,100,105
95697,117,113
95714,157,161
95731,110,107
95748,107,110
95764,90,103
95782,78,91
95799,167,167
95816,123,137
95833,169,169
95850,99,112
95867,108,121
95885,112,124
95901,92,98
95918,85,90
95935,115,119
95952,85,99
95969,127,124
95987,96,111
96004,148,160
96021,106,108
96037,106,108
96054,140,130
96071,130,150
96088,131,102
96105,155,149
96122,150,158
96139,127,135
96156,127,135
96173,117,115
96191,114,125
96207,125,134
96224,111,122
96240,148,131
96257,127,116
96273,101,113
96290,124,122
96307,94,107
96324,94,99
96341,115,108
96357,145,150
96374,113,128
96390,151,144
96407,151,144
96424,147,149
96441,125,142
96457,130,148
96474,141,145
96491,151,148
96507,145,152
96525,135,149
96542,135,124
96559,145,134
96575,111,136
96591,122,121
96609,125,125
96625,119,139
96641,119,119
96657,111,115
96675,141,162
96691,143,149
96707,141,158
96724,132,151
96740,130,131
96757,114,105
96774,124,122
96791,112,113
96807,107,126
96825,98,100
96842,102,109
96859,97,116
96875,95,113
96892,116,103
96908,100,100
96925,95,112
96942,92,93
96958,99,105
96975,109,107
96991,103,100
97007,118,104
97024,102,116
97041,97,99
97058,107,102
97075,102,108
97092,123,121
97109,146,152
97125,148,141
97142,136,126
97159,114,129
97175,120,119
97191,125,114
97208,124,118
97225,121,108
97242,110,110
97260,128,118
97277,126,119
97294,118,115
97312,125,123
97329,118,119
97345,117,115
97362,109,117
97379,113,119
97396,107,128
97412,117,122
97428,110,107
97446,112,126
97462,116,123
97479,106,105
97496,108,117
97512,106,108
97528,113,115
97545,110,114
97562,104,121
97580,117,132
97596,112,118
97612,125,121
97629,120,113
97646,123,120
97662,159,155
97679,104,102
97696,124,123
97712,125,131
97728,126,130
97746,169,170
97762,119,126
97778,104,114
97796,115,116
97813,121,124
97829,112,101
97846,136,135
97862,129,136
97879,120,133
97896,106,110
97912,170,163
97928,150,140
97946,134,129
97963,112,118
97980,119,112
